dataset,false_cost,miss_cost,review_cost,alpha,selected_policy,selected_policy_label,threshold,recall,false_admission_rate,precision,review_rate,utility
BigVul,1.0,0.1,0.1,0.1,coverage_only,Coverage only,0.1379310344827586,0.6620036101083032,0.075875,0.8285794973171421,0.2848294723294723,0.5238460238861863
BigVul,1.0,0.1,0.1,0.15,coverage_only,Coverage only,0.1379310344827586,0.6620036101083032,0.075875,0.8285794973171421,0.2848294723294723,0.5238460238861863
BigVul,1.0,0.1,0.1,0.2,coverage_only,Coverage only,0.1379310344827586,0.6620036101083032,0.075875,0.8285794973171421,0.2848294723294723,0.5238460238861863
BigVul,1.0,0.1,0.1,0.3,coverage_only,Coverage only,0.1379310344827586,0.6620036101083032,0.075875,0.8285794973171421,0.2848294723294723,0.5238460238861863
BigVul,1.0,0.1,0.2,0.05,coverage_only,Coverage only,0.1590909090909091,0.6164259927797834,0.049375,0.8736808442596738,0.251528314028314,0.4783879292520989
BigVul,1.0,0.1,0.2,0.1,coverage_only,Coverage only,0.1379310344827586,0.6620036101083032,0.075875,0.8285794973171421,0.2848294723294723,0.49536307665323903
BigVul,1.0,0.1,0.2,0.15,coverage_only,Coverage only,0.1379310344827586,0.6620036101083032,0.075875,0.8285794973171421,0.2848294723294723,0.49536307665323903
BigVul,1.0,0.1,0.2,0.2,coverage_only,Coverage only,0.1379310344827586,0.6620036101083032,0.075875,0.8285794973171421,0.2848294723294723,0.49536307665323903
BigVul,1.0,0.1,0.2,0.3,coverage_only,Coverage only,0.1379310344827586,0.6620036101083032,0.075875,0.8285794973171421,0.2848294723294723,0.49536307665323903
BigVul,1.0,0.25,0.0,0.05,coverage_only,Coverage only,0.1590909090909091,0.6164259927797834,0.049375,0.8736808442596738,0.251528314028314,0.47115749097472914
BigVul,1.0,0.25,0.0,0.1,coverage_only,Coverage only,0.1276595744680851,0.6768953068592057,0.0925,0.8021390374331551,0.3008365508365508,0.5036191335740071
BigVul,1.0,0.25,0.0,0.15,coverage_only,Coverage only,0.1276595744680851,0.6768953068592057,0.0925,0.8021390374331551,0.3008365508365508,0.5036191335740071
BigVul,1.0,0.25,0.0,0.2,coverage_only,Coverage only,0.1276595744680851,0.6768953068592057,0.0925,0.8021390374331551,0.3008365508365508,0.5036191335740071
BigVul,1.0,0.25,0.0,0.3,coverage_only,Coverage only,0.1276595744680851,0.6768953068592057,0.0925,0.8021390374331551,0.3008365508365508,0.5036191335740071
BigVul,1.0,0.25,0.02,0.05,coverage_only,Coverage only,0.1590909090909091,0.6164259927797834,0.049375,0.8736808442596738,0.251528314028314,0.46612692469416284
BigVul,1.0,0.25,0.02,0.1,coverage_only,Coverage only,0.1276595744680851,0.6768953068592057,0.0925,0.8021390374331551,0.3008365508365508,0.4976024025572761
BigVul,1.0,0.25,0.02,0.15,coverage_only,Coverage only,0.1276595744680851,0.6768953068592057,0.0925,0.8021390374331551,0.3008365508365508,0.4976024025572761
BigVul,1.0,0.25,0.02,0.2,coverage_only,Coverage only,0.1276595744680851,0.6768953068592057,0.0925,0.8021390374331551,0.3008365508365508,0.4976024025572761
BigVul,1.0,0.25,0.02,0.3,coverage_only,Coverage only,0.1276595744680851,0.6768953068592057,0.0925,0.8021390374331551,0.3008365508365508,0.4976024025572761
BigVul,1.0,0.25,0.05,0.05,coverage_only,Coverage only,0.1590909090909091,0.6164259927797834,0.049375,0.8736808442596738,0.251528314028314,0.45858107527331343
BigVul,1.0,0.25,0.05,0.1,coverage_only,Coverage only,0.1276595744680851,0.6768953068592057,0.0925,0.8021390374331551,0.3008365508365508,0.4885773060321796
BigVul,1.0,0.25,0.05,0.15,coverage_only,Coverage only,0.1276595744680851,0.6768953068592057,0.0925,0.8021390374331551,0.3008365508365508,0.4885773060321796
BigVul,1.0,0.25,0.05,0.2,coverage_only,Coverage only,0.1276595744680851,0.6768953068592057,0.0925,0.8021390374331551,0.3008365508365508,0.4885773060321796
BigVul,1.0,0.25,0.05,0.3,coverage_only,Coverage only,0.1276595744680851,0.6768953068592057,0.0925,0.8021390374331551,0.3008365508365508,0.4885773060321796
BigVul,1.0,0.25,0.1,0.05,coverage_only,Coverage only,0.1590909090909091,0.6164259927797834,0.049375,0.8736808442596738,0.251528314028314,0.4460046595718977
BigVul,1.0,0.25,0.1,0.1,coverage_only,Coverage only,0.1276595744680851,0.6768953068592057,0.0925,0.8021390374331551,0.3008365508365508,0.47353547849035205
BigVul,1.0,0.25,0.1,0.15,coverage_only,Coverage only,0.1276595744680851,0.6768953068592057,0.0925,0.8021390374331551,0.3008365508365508,0.47353547849035205
BigVul,1.0,0.25,0.1,0.2,coverage_only,Coverage only,0.1276595744680851,0.6768953068592057,0.0925,0.8021390374331551,0.3008365508365508,0.47353547849035205
BigVul,1.0,0.25,0.1,0.3,coverage_only,Coverage only,0.1276595744680851,0.6768953068592057,0.0925,0.8021390374331551,0.3008365508365508,0.47353547849035205
BigVul,1.0,0.25,0.2,0.05,coverage_only,Coverage only,0.1590909090909091,0.6164259927797834,0.049375,0.8736808442596738,0.251528314028314,0.42085182816906636
BigVul,1.0,0.25,0.2,0.1,coverage_only,Coverage only,0.1379310344827586,0.6620036101083032,0.075875,0.8285794973171421,0.2848294723294723,0.4446636181694846
BigVul,1.0,0.25,0.2,0.15,coverage_only,Coverage only,0.1379310344827586,0.6620036101083032,0.075875,0.8285794973171421,0.2848294723294723,0.4446636181694846
BigVul,1.0,0.25,0.2,0.2,coverage_only,Coverage only,0.1379310344827586,0.6620036101083032,0.075875,0.8285794973171421,0.2848294723294723,0.4446636181694846
BigVul,1.0,0.25,0.2,0.3,coverage_only,Coverage only,0.1379310344827586,0.6620036101083032,0.075875,0.8285794973171421,0.2848294723294723,0.4446636181694846
BigVul,1.0,0.5,0.0,0.05,coverage_only,Coverage only,0.1590909090909091,0.6164259927797834,0.049375,0.8736808442596738,0.251528314028314,0.375263989169675
BigVul,1.0,0.5,0.0,0.1,coverage_only,Coverage only,0.1276595744680851,0.6768953068592057,0.0925,0.8021390374331551,0.3008365508365508,0.4228429602888086
BigVul,1.0,0.5,0.0,0.15,coverage_only,Coverage only,0.1176470588235294,0.6987815884476535,0.1215,0.7611206684689112,0.3273005148005148,0.42667238267148017
BigVul,1.0,0.5,0.0,0.2,coverage_only,Coverage only,0.1176470588235294,0.6987815884476535,0.1215,0.7611206684689112,0.3273005148005148,0.42667238267148017
BigVul,1.0,0.5,0.0,0.3,coverage_only,Coverage only,0.1176470588235294,0.6987815884476535,0.1215,0.7611206684689112,0.3273005148005148,0.42667238267148017
BigVul,1.0,0.5,0.02,0.05,coverage_only,Coverage only,0.1590909090909091,0.6164259927797834,0.049375,0.8736808442596738,0.251528314028314,0.3702334228891087
BigVul,1.0,0.5,0.02,0.1,coverage_only,Coverage only,0.1276595744680851,0.6768953068592057,0.0925,0.8021390374331551,0.3008365508365508,0.4168262292720776
BigVul,1.0,0.5,0.02,0.15,coverage_only,Coverage only,0.1176470588235294,0.6987815884476535,0.1215,0.7611206684689112,0.3273005148005148,0.42012637237546985
BigVul,1.0,0.5,0.02,0.2,coverage_only,Coverage only,0.1176470588235294,0.6987815884476535,0.1215,0.7611206684689112,0.3273005148005148,0.42012637237546985
BigVul,1.0,0.5,0.02,0.3,coverage_only,Coverage only,0.1176470588235294,0.6987815884476535,0.1215,0.7611206684689112,0.3273005148005148,0.42012637237546985
BigVul,1.0,0.5,0.05,0.05,coverage_only,Coverage only,0.1590909090909091,0.6164259927797834,0.049375,0.8736808442596738,0.251528314028314,0.3626875734682593
BigVul,1.0,0.5,0.05,0.1,coverage_only,Coverage only,0.1276595744680851,0.6768953068592057,0.0925,0.8021390374331551,0.3008365508365508,0.40780113274698104
BigVul,1.0,0.5,0.05,0.15,coverage_only,Coverage only,0.1176470588235294,0.6987815884476535,0.1215,0.7611206684689112,0.3273005148005148,0.4103073569314544
BigVul,1.0,0.5,0.05,0.2,coverage_only,Coverage only,0.1176470588235294,0.6987815884476535,0.1215,0.7611206684689112,0.3273005148005148,0.4103073569314544
BigVul,1.0,0.5,0.05,0.3,coverage_only,Coverage only,0.1176470588235294,0.6987815884476535,0.1215,0.7611206684689112,0.3273005148005148,0.4103073569314544
BigVul,1.0,0.5,0.1,0.05,coverage_only,Coverage only,0.1590909090909091,0.6164259927797834,0.049375,0.8736808442596738,0.251528314028314,0.3501111577668436
BigVul,1.0,0.5,0.1,0.1,coverage_only,Coverage only,0.1276595744680851,0.6768953068592057,0.0925,0.8021390374331551,0.3008365508365508,0.3927593052051535
BigVul,1.0,0.5,0.1,0.15,coverage_only,Coverage only,0.1176470588235294,0.6987815884476535,0.1215,0.7611206684689112,0.3273005148005148,0.3939423311914287
BigVul,1.0,0.5,0.1,0.2,coverage_only,Coverage only,0.1176470588235294,0.6987815884476535,0.1215,0.7611206684689112,0.3273005148005148,0.3939423311914287
BigVul,1.0,0.5,0.1,0.3,coverage_only,Coverage only,0.1176470588235294,0.6987815884476535,0.1215,0.7611206684689112,0.3273005148005148,0.3939423311914287
BigVul,1.0,0.5,0.2,0.05,coverage_only,Coverage only,0.1590909090909091,0.6164259927797834,0.049375,0.8736808442596738,0.251528314028314,0.32495832636401223
BigVul,1.0,0.5,0.2,0.1,coverage_only,Coverage only,0.1276595744680851,0.6768953068592057,0.0925,0.8021390374331551,0.3008365508365508,0.3626756501214984
BigVul,1.0,0.5,0.2,0.15,coverage_only,Coverage only,0.1276595744680851,0.6768953068592057,0.0925,0.8021390374331551,0.3008365508365508,0.3626756501214984
BigVul,1.0,0.5,0.2,0.2,coverage_only,Coverage only,0.1276595744680851,0.6768953068592057,0.0925,0.8021390374331551,0.3008365508365508,0.3626756501214984
BigVul,1.0,0.5,0.2,0.3,coverage_only,Coverage only,0.1276595744680851,0.6768953068592057,0.0925,0.8021390374331551,0.3008365508365508,0.3626756501214984
BigVul,1.0,1.0,0.0,0.05,coverage_only,Coverage only,0.1590909090909091,0.6164259927797834,0.049375,0.8736808442596738,0.251528314028314,0.1834769855595667
BigVul,1.0,1.0,0.0,0.1,coverage_only,Coverage only,0.1276595744680851,0.6768953068592057,0.0925,0.8021390374331551,0.3008365508365508,0.26129061371841145
BigVul,1.0,1.0,0.0,0.15,coverage_only,Coverage only,0.108695652173913,0.7145758122743683,0.146875,0.7293873790879779,0.3492599742599742,0.2822766245487366
BigVul,1.0,1.0,0.0,0.2,coverage_only,Coverage only,0.09375,0.7461642599277978,0.199875,0.6740725642070934,0.3946267696267696,0.29245351985559553
BigVul,1.0,1.0,0.0,0.3,coverage_only,Coverage only,0.0833333333333333,0.769404332129964,0.243875,0.6360753590747995,0.4312258687258687,0.29493366425992784
BigVul,1.0,1.0,0.02,0.05,coverage_only,Coverage only,0.1590909090909091,0.6164259927797834,0.049375,0.8736808442596738,0.251528314028314,0.17844641927900043
BigVul,1.0,1.0,0.02,0.1,coverage_only,Coverage only,0.1276595744680851,0.6768953068592057,0.0925,0.8021390374331551,0.3008365508365508,0.25527388270168044
BigVul,1.0,1.0,0.02,0.15,coverage_only,Coverage only,0.108695652173913,0.7145758122743683,0.146875,0.7293873790879779,0.3492599742599742,0.2752914250635371
BigVul,1.0,1.0,0.02,0.2,coverage_only,Coverage only,0.09375,0.7461642599277978,0.199875,0.6740725642070934,0.3946267696267696,0.28456098446306016
BigVul,1.0,1.0,0.02,0.3,coverage_only,Coverage only,0.0888888888888888,0.7547382671480144,0.214625,0.6608060055314106,0.4071750321750321,0.28670803365252817
BigVul,1.0,1.0,0.05,0.05,coverage_only,Coverage only,0.1590909090909091,0.6164259927797834,0.049375,0.8736808442596738,0.251528314028314,0.170900569858151
BigVul,1.0,1.0,0.05,0.1,coverage_only,Coverage only,0.1276595744680851,0.6768953068592057,0.0925,0.8021390374331551,0.3008365508365508,0.2462487861765839
BigVul,1.0,1.0,0.05,0.15,coverage_only,Coverage only,0.108695652173913,0.7145758122743683,0.146875,0.7293873790879779,0.3492599742599742,0.26481362583573786
BigVul,1.0,1.0,0.05,0.2,coverage_only,Coverage only,0.09375,0.7461642599277978,0.199875,0.6740725642070934,0.3946267696267696,0.2727221813742571
BigVul,1.0,1.0,0.05,0.3,coverage_only,Coverage only,0.0888888888888888,0.7547382671480144,0.214625,0.6608060055314106,0.4071750321750321,0.2744927826872772
BigVul,1.0,1.0,0.1,0.05,coverage_only,Coverage only,0.1590909090909091,0.6164259927797834,0.049375,0.8736808442596738,0.251528314028314,0.15832415415673531
BigVul,1.0,1.0,0.1,0.1,coverage_only,Coverage only,0.1276595744680851,0.6768953068592057,0.0925,0.8021390374331551,0.3008365508365508,0.23120695863475638
BigVul,1.0,1.0,0.1,0.15,coverage_only,Coverage only,0.108695652173913,0.7145758122743683,0.146875,0.7293873790879779,0.3492599742599742,0.24735062712273917
BigVul,1.0,1.0,0.1,0.2,coverage_only,Coverage only,0.09375,0.7461642599277978,0.199875,0.6740725642070934,0.3946267696267696,0.25299084289291857
BigVul,1.0,1.0,0.1,0.3,coverage_only,Coverage only,0.0888888888888888,0.7547382671480144,0.214625,0.6608060055314106,0.4071750321750321,0.2541340310785256
BigVul,1.0,1.0,0.2,0.05,coverage_only,Coverage only,0.1590909090909091,0.6164259927797834,0.049375,0.8736808442596738,0.251528314028314,0.13317132275390392
BigVul,1.0,1.0,0.2,0.1,coverage_only,Coverage only,0.1276595744680851,0.6768953068592057,0.0925,0.8021390374331551,0.3008365508365508,0.20112330355110128
BigVul,1.0,1.0,0.2,0.15,coverage_only,Coverage only,0.108695652173913,0.7145758122743683,0.146875,0.7293873790879779,0.3492599742599742,0.21242462969674175
BigVul,1.0,1.0,0.2,0.2,coverage_only,Coverage only,0.0975609756097561,0.7353339350180506,0.1805,0.6929619391877525,0.3782979407979408,0.21450828187651294
BigVul,1.0,1.0,0.2,0.3,coverage_only,Coverage only,0.0975609756097561,0.7353339350180506,0.1805,0.6929619391877525,0.3782979407979408,0.21450828187651294
BigVul,2.0,0.0,0.0,0.05,coverage_only,Coverage only,0.1590909090909091,0.6164259927797834,0.049375,0.8736808442596738,0.251528314028314,0.5176759927797834
BigVul,2.0,0.0,0.0,0.1,coverage_only,Coverage only,0.15,0.6432761732851986,0.061,0.8538484576220425,0.2685810810810811,0.5212761732851986
BigVul,2.0,0.0,0.0,0.15,coverage_only,Coverage only,0.15,0.6432761732851986,0.061,0.8538484576220425,0.2685810810810811,0.5212761732851986
BigVul,2.0,0.0,0.0,0.2,coverage_only,Coverage only,0.15,0.6432761732851986,0.061,0.8538484576220425,0.2685810810810811,0.5212761732851986
BigVul,2.0,0.0,0.0,0.3,coverage_only,Coverage only,0.15,0.6432761732851986,0.061,0.8538484576220425,0.2685810810810811,0.5212761732851986
BigVul,2.0,0.0,0.02,0.05,coverage_only,Coverage only,0.1590909090909091,0.6164259927797834,0.049375,0.8736808442596738,0.251528314028314,0.5126454264992171
BigVul,2.0,0.0,0.02,0.1,coverage_only,Coverage only,0.15,0.6432761732851986,0.061,0.8538484576220425,0.2685810810810811,0.515904551663577
BigVul,2.0,0.0,0.02,0.15,coverage_only,Coverage only,0.15,0.6432761732851986,0.061,0.8538484576220425,0.2685810810810811,0.515904551663577
BigVul,2.0,0.0,0.02,0.2,coverage_only,Coverage only,0.15,0.6432761732851986,0.061,0.8538484576220425,0.2685810810810811,0.515904551663577
BigVul,2.0,0.0,0.02,0.3,coverage_only,Coverage only,0.15,0.6432761732851986,0.061,0.8538484576220425,0.2685810810810811,0.515904551663577
BigVul,2.0,0.0,0.05,0.05,coverage_only,Coverage only,0.1621621621621621,0.6103339350180506,0.046375,0.8793888166449935,0.2474259974259974,0.5052126351467506
BigVul,2.0,0.0,0.05,0.1,coverage_only,Coverage only,0.15,0.6432761732851986,0.061,0.8538484576220425,0.2685810810810811,0.5078471192311446
BigVul,2.0,0.0,0.05,0.15,coverage_only,Coverage only,0.15,0.6432761732851986,0.061,0.8538484576220425,0.2685810810810811,0.5078471192311446
BigVul,2.0,0.0,0.05,0.2,coverage_only,Coverage only,0.15,0.6432761732851986,0.061,0.8538484576220425,0.2685810810810811,0.5078471192311446
BigVul,2.0,0.0,0.05,0.3,coverage_only,Coverage only,0.15,0.6432761732851986,0.061,0.8538484576220425,0.2685810810810811,0.5078471192311446
BigVul,2.0,0.0,0.1,0.05,coverage_only,Coverage only,0.1621621621621621,0.6103339350180506,0.046375,0.8793888166449935,0.2474259974259974,0.4928413352754508
BigVul,2.0,0.0,0.1,0.1,coverage_only,Coverage only,0.1555555555555555,0.628158844765343,0.05375,0.866210329807094,0.2585263835263835,0.4948062064127046
BigVul,2.0,0.0,0.1,0.15,coverage_only,Coverage only,0.1555555555555555,0.628158844765343,0.05375,0.866210329807094,0.2585263835263835,0.4948062064127046
BigVul,2.0,0.0,0.1,0.2,coverage_only,Coverage only,0.1555555555555555,0.628158844765343,0.05375,0.866210329807094,0.2585263835263835,0.4948062064127046
BigVul,2.0,0.0,0.1,0.3,coverage_only,Coverage only,0.1555555555555555,0.628158844765343,0.05375,0.866210329807094,0.2585263835263835,0.4948062064127046
BigVul,2.0,0.0,0.2,0.05,coverage_only,Coverage only,0.1794871794871795,0.578971119133574,0.032375,0.9083185840707964,0.2272361647361647,0.4687738861863411
BigVul,2.0,0.0,0.2,0.1,coverage_only,Coverage only,0.1555555555555555,0.628158844765343,0.05375,0.866210329807094,0.2585263835263835,0.4689535680600663
BigVul,2.0,0.0,0.2,0.15,coverage_only,Coverage only,0.1555555555555555,0.628158844765343,0.05375,0.866210329807094,0.2585263835263835,0.4689535680600663
BigVul,2.0,0.0,0.2,0.2,coverage_only,Coverage only,0.1555555555555555,0.628158844765343,0.05375,0.866210329807094,0.2585263835263835,0.4689535680600663
BigVul,2.0,0.0,0.2,0.3,coverage_only,Coverage only,0.1555555555555555,0.628158844765343,0.05375,0.866210329807094,0.2585263835263835,0.4689535680600663
BigVul,2.0,0.1,0.0,0.05,coverage_only,Coverage only,0.1590909090909091,0.6164259927797834,0.049375,0.8736808442596738,0.251528314028314,0.4793185920577617
BigVul,2.0,0.1,0.0,0.1,coverage_only,Coverage only,0.15,0.6432761732851986,0.061,0.8538484576220425,0.2685810810810811,0.48560379061371844
BigVul,2.0,0.1,0.0,0.15,coverage_only,Coverage only,0.15,0.6432761732851986,0.061,0.8538484576220425,0.2685810810810811,0.48560379061371844
BigVul,2.0,0.1,0.0,0.2,coverage_only,Coverage only,0.15,0.6432761732851986,0.061,0.8538484576220425,0.2685810810810811,0.48560379061371844
BigVul,2.0,0.1,0.0,0.3,coverage_only,Coverage only,0.15,0.6432761732851986,0.061,0.8538484576220425,0.2685810810810811,0.48560379061371844
BigVul,2.0,0.1,0.02,0.05,coverage_only,Coverage only,0.1590909090909091,0.6164259927797834,0.049375,0.8736808442596738,0.251528314028314,0.4742880257771954
BigVul,2.0,0.1,0.02,0.1,coverage_only,Coverage only,0.15,0.6432761732851986,0.061,0.8538484576220425,0.2685810810810811,0.4802321689920968
BigVul,2.0,0.1,0.02,0.15,coverage_only,Coverage only,0.15,0.6432761732851986,0.061,0.8538484576220425,0.2685810810810811,0.4802321689920968
BigVul,2.0,0.1,0.02,0.2,coverage_only,Coverage only,0.15,0.6432761732851986,0.061,0.8538484576220425,0.2685810810810811,0.4802321689920968
BigVul,2.0,0.1,0.02,0.3,coverage_only,Coverage only,0.15,0.6432761732851986,0.061,0.8538484576220425,0.2685810810810811,0.4802321689920968
BigVul,2.0,0.1,0.05,0.05,coverage_only,Coverage only,0.1590909090909091,0.6164259927797834,0.049375,0.8736808442596738,0.251528314028314,0.466742176356346
BigVul,2.0,0.1,0.05,0.1,coverage_only,Coverage only,0.15,0.6432761732851986,0.061,0.8538484576220425,0.2685810810810811,0.4721747365596644
BigVul,2.0,0.1,0.05,0.15,coverage_only,Coverage only,0.15,0.6432761732851986,0.061,0.8538484576220425,0.2685810810810811,0.4721747365596644
BigVul,2.0,0.1,0.05,0.2,coverage_only,Coverage only,0.15,0.6432761732851986,0.061,0.8538484576220425,0.2685810810810811,0.4721747365596644
BigVul,2.0,0.1,0.05,0.3,coverage_only,Coverage only,0.15,0.6432761732851986,0.061,0.8538484576220425,0.2685810810810811,0.4721747365596644
BigVul,2.0,0.1,0.1,0.05,coverage_only,Coverage only,0.1590909090909091,0.6164259927797834,0.049375,0.8736808442596738,0.251528314028314,0.4541657606549303
BigVul,2.0,0.1,0.1,0.1,coverage_only,Coverage only,0.15,0.6432761732851986,0.061,0.8538484576220425,0.2685810810810811,0.4587456825056103
BigVul,2.0,0.1,0.1,0.15,coverage_only,Coverage only,0.15,0.6432761732851986,0.061,0.8538484576220425,0.2685810810810811,0.4587456825056103
BigVul,2.0,0.1,0.1,0.2,coverage_only,Coverage only,0.15,0.6432761732851986,0.061,0.8538484576220425,0.2685810810810811,0.4587456825056103
